date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-03-17T07:20:00Z,-7.27,0,-363.85,0,5129.15,13.4,119.72,0.41,37.6,6.56,85.33,378.51,1069.52,814.03,22.47,20.6,0,379.15,0.05,6.11,0.02,2,604.26,54.76
2025-03-17T07:25:00Z,-1.53,0,-192.25,0,5012.64,13.4,120.02,0.41,37.7,53.09,85.29,362.85,1128.78,899.47,22.73,10.69,0,370.78,0.05,6.13,0.02,2,587.71,44.94
2025-03-17T07:30:00Z,-0.5,0,-183,0,4873.27,12.1,119.82,0.41,37.6,41.88,85.67,348.79,1244.19,984.91,23,9.98,0,360.79,0.05,6.12,0.02,2,569.45,36.49
2025-03-17T07:35:00Z,-0.62,0,-189.45,0,4770.66,13.4,118.81,0.41,37.5,27.69,86.38,338.35,1323.36,1080.29,23.15,10.2,0,353.54,0.05,6.07,0.02,1.99,554.46,52.59
2025-03-17T07:40:00Z,-3.9,0,-190.35,0,4672.17,13.4,120.43,0.41,37.6,23.95,86.29,342.18,1415.5,1175.66,23.3,10.04,0,345.71,0.05,6.15,0.02,2,536.41,-25.22
2025-03-17T07:45:00Z,-0.23,0,-139.45,0,4512.29,13.4,120.83,0.41,36,13.29,86.59,336.73,1478.42,1271.03,23.45,7.22,0,333.41,0.05,6.17,0.02,1.91,519.09,-25.6
2025-03-17T07:50:00Z,-43.8,0,-61.25,0,4448.09,11.9,119.52,0.41,37.6,5.68,86.69,330.94,1421.4,1366.41,23.6,3.19,0,328.76,0.05,6.1,0.02,2,518.53,-25.22
2025-03-17T07:55:00Z,-46.31,0,-100.25,0,4365.7,10.4,119.22,0.41,37.6,1.25,86.45,327.97,1535.9,1461.78,23.75,5.11,0,322.7,0.04,6.09,0.02,2,501.12,-2.04
2025-03-17T08:00:00Z,-3.76,-243.96,-48.55,0,4319.96,11.6,119.87,0.41,34.8,0.1,85.96,328.08,1681.43,1557.15,23.9,2.33,0,319.39,0.05,6.12,0.02,1.85,497.41,-15.13
2025-03-17T08:05:00Z,-7.25,-243.62,0,13.35,4305.88,11.7,120.53,0.41,36.8,0.1,85.66,330.13,1716.55,1652.9,24.02,0,0.54,318.36,0.05,6.16,0.02,1.96,490.84,-9.91
2025-03-17T08:10:00Z,-4.64,-242.59,-0.85,0,4305.94,10.5,119.87,0.41,37.3,0.68,85.48,330.02,1699.37,1748.65,24.13,0.04,0,318.43,0.04,6.12,0.02,1.98,484.38,8.33
2025-03-17T08:15:00Z,-4.84,-243.84,-54.2,0,4300.03,10.5,120.18,0.41,36.9,0.1,85.62,320.68,1763.41,1844.39,24.25,2.57,0,318.02,0.04,6.14,0.02,1.96,474.78,5.24
2025-03-17T08:20:00Z,-54.31,-243.29,-255.25,0,4305.89,10.5,119.52,0.41,37.2,0.1,85.66,308.46,1898.56,1940.14,24.37,11.89,0,318.48,0.04,6.1,0.02,1.98,463.2,-25
2025-03-17T08:25:00Z,-0.27,-242.9,-301.25,0,4329.39,9,119.87,0.41,36.2,4.89,85.73,296.65,1835.68,2035.88,24.48,14.2,0,320.16,0.04,6.12,0.02,1.92,459.09,-25.6
