date,Battery (Charging) - MW,Pumps - MW,Coal (Brown) - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-22T20:10:00Z,-22.34,0,4115.72,13498.16,25.45,0,40,701.16,94.17,0,19.5,19.26,2322.89,7531,0.25,0,403.14,1009.37,0.12,0,1.92,24.73,5.47,0,1.04,612.08,101.81
2025-06-22T20:15:00Z,-14.47,0,4131.81,13514.02,26.95,0,40,691.53,44.92,0,35.79,36.77,2258.92,7518.41,0.25,0,404.73,1010.47,0.13,0,1.92,24.38,2.26,0,1.81,613.34,100.98
2025-06-22T20:20:00Z,-6.05,0,4130.78,13554.53,30.17,0,41,686.5,44.7,0,35.89,38.85,2124.24,7477.92,0.25,0,404.62,1013.72,0.13,0,1.97,24.18,2.24,0,1.82,617.36,100.87
2025-06-22T20:25:00Z,-3.62,0,4148.47,13615.5,27.94,0,43,677.64,44.6,0,35.17,74.87,2066.56,7480.21,0.25,0,406.35,1018.45,0.13,0,2.06,23.87,2.24,0,1.78,618.86,102.6
2025-06-22T20:30:00Z,-8.72,0,4121.13,13577.87,28.74,0,40,665.06,44.68,0,34.57,65.92,2086.07,7316.75,0.25,0,403.67,1015.79,0.13,0,1.92,23.41,2.24,0,1.75,621.57,91.81
2025-06-22T20:35:00Z,-33.94,0,4119,13471.19,25.26,0,40,649.94,43.99,0,36.22,55.21,1997.23,7366.39,0.25,0,403.49,1007.31,0.12,0,1.92,22.86,2.21,0,1.83,622.13,99.98
2025-06-22T20:40:00Z,-62.53,0,4140.91,13570.61,29.29,0,41,640.86,43.9,0,21.4,79.67,1771.85,7415.88,0.25,0,405.61,1015.12,0.13,0,1.97,22.54,2.2,0,1.14,627.76,100.72
2025-06-22T20:45:00Z,-3.46,0,4129,13578.99,28.85,0,40,630.08,43.89,0,20.5,55.8,1670.36,7384.9,0.25,0,404.44,1015.76,0.13,0,1.92,22.15,2.2,0,1.09,629.91,101.43
2025-06-22T20:50:00Z,-6.72,0,4105.25,13576.34,30.55,0,40,622.56,43.24,0,19.7,33.9,1619.16,7426.79,0.25,0,402.17,1015.55,0.13,0,1.92,21.87,2.17,0,1.05,630.23,100.75
2025-06-22T20:55:00Z,-19.25,0,4080.41,13556.43,27.49,0,40,581.88,43.88,0,36.18,5.39,1496.43,7509.2,0.25,0,399.72,1014.11,0.12,0,1.92,20.4,2.2,0,1.83,631.76,94.83
2025-06-22T21:00:00Z,-49.97,0,4086.44,13523.51,29.11,0,40,582.02,43.46,0,36.59,9.02,1363.88,7531.77,0.25,0,400.34,1011.57,0.13,0,1.92,20.41,2.18,0,1.85,634.68,89.6
2025-06-22T21:05:00Z,-32.52,0,4075.28,13437.78,28.66,0,40,579.75,43.19,0,33.78,0.63,1241.43,7506.87,0.25,0,399.25,1004.74,0.13,0,1.92,20.33,2.17,0,1.71,636.72,79.28
2025-06-22T21:10:00Z,-14.06,0,4114.34,13390.29,29.97,0,42,535.45,43.32,0,34.48,75.96,1220.45,7456.74,0.25,0,403.04,1000.69,0.13,0,2.02,18.72,2.17,0,1.74,636.57,79.27
2025-06-22T21:15:00Z,-102.11,0,4086.53,13296.03,25.1,0,40,498.22,43.5,0,35.73,54.78,1199.44,7610.54,0.25,0,400.33,993.65,0.12,0,1.92,17.37,2.18,0,1.81,634.93,70.36
2025-06-22T21:20:00Z,-52.69,0,4079.06,13212.02,27.84,0,40,472.05,42.9,0,35.72,13.79,1140.71,7530.63,0.25,0,399.62,987.59,0.12,0,1.92,16.49,2.15,0,1.81,637.34,20.01
2025-06-22T21:25:00Z,-83.22,0,4075.97,13224.31,25.65,0,42,414.36,43.08,0,19.4,33.35,1028.31,7652.41,0.25,0,399.47,988.56,0.13,0,2.02,14.58,2.16,0,1.03,638.14,20.01
2025-06-22T21:30:00Z,-36.36,0,3995.38,13120.31,26.61,0,40,401.49,43.4,0,33.77,0.56,1013.87,7575.64,0.25,0,391.75,980.95,0.13,0,1.92,14.13,2.18,0,1.71,637.55,8.95
2025-06-22T21:35:00Z,-44.14,0,3937.63,13003.94,27.89,0,40,403.2,43.35,0,35.76,21.51,1021.53,7624.11,0.25,0,386.29,972.28,0.13,0,1.92,14.2,2.18,0,1.81,633.57,8.95
2025-06-22T21:40:00Z,-96.44,0,3899.72,12883.56,24.67,0,40,402.81,43.25,0,34.65,13.57,1000.17,7725.65,0.25,0,382.59,963.12,0.12,0,1.92,14.18,2.17,0,1.75,631.08,8.95
2025-06-22T21:45:00Z,-20.58,0,3814.22,12815.3,24.94,0,40,403.55,42.94,0,34.52,1.57,994.32,7678.73,0.35,0,374.36,958.19,0.12,0,1.92,14.21,2.16,0,1.74,628.44,0.37
2025-06-22T21:50:00Z,-97.5,0,3679.63,12769.9,26.29,0,40,404.33,42.94,0,36.3,0.41,980.55,7626.77,0.35,0,361.38,954.96,0.12,0,1.92,14.23,2.16,0,1.84,628.74,8.94
2025-06-22T21:55:00Z,-123.46,0,3618.28,12526.57,27.45,0,40,402.16,43.42,0,35.64,0.58,983.08,7745.63,0.35,0,355.38,936.88,0.12,0,1.92,14.16,2.18,0,1.8,622.51,8.95
2025-06-22T22:00:00Z,-137.3,0,3568.47,12479.44,27.55,0,40,402.31,44.11,0,35.72,25.98,973.52,7702.1,0.35,0,350.53,933.16,0.12,0,1.92,14.17,2.21,0,1.81,621.85,8.95
2025-06-22T22:05:00Z,-146.91,0,3489.09,12401.97,33.68,0,40,329.73,44.11,0,34.78,2.38,960.56,7770.46,0.35,0,342.9,927.33,0.14,0,1.92,11.74,2.21,0,1.76,619.23,0.01
2025-06-22T22:10:00Z,-5.21,0,3451.16,12496.91,30.08,0,43,255.39,43.78,0,34.81,56.66,804.77,7692.8,0.35,0,339.25,934.37,0.13,0,2.06,9.14,2.2,0,1.76,621.05,7.95
2025-06-22T22:15:00Z,-4.78,0,3396.97,12575.49,29.29,0,43,204.77,43.7,0,35.51,49.06,793.33,7583.83,0.51,0,333.94,939.84,0.12,0,2.06,7.3,2.19,0,1.8,624.11,8.95
2025-06-22T22:20:00Z,-22.99,0,3362.47,12685.09,30.25,0,42,158.67,43.37,0,34.12,44.01,808.85,7482.08,0.51,0,330.57,947.83,0.12,0,2.02,5.63,2.18,0,1.73,627.56,8.95
2025-06-22T22:25:00Z,-48.8,0,3238.28,12679.27,30.56,0,40,103.78,43.32,0,34.76,0.39,815.8,7618.67,0.51,0,318.62,947.72,0.13,0,1.92,3.64,2.17,0,1.76,623.52,0.01
2025-06-22T22:30:00Z,-4.8,0,3217.81,12651.47,33.04,0,44,55.35,43.19,0,35.65,86.94,847.33,7347.53,0.51,0,316.73,945.36,0.13,0,2.11,1.89,2.17,0,1.8,625.76,8.95
2025-06-22T22:35:00Z,-44.22,0,3174.41,12537.33,34.44,0,40,41.56,43.22,0,35.41,1,830.14,7503,0.51,0,312.38,936.9,0.13,0,1.92,1.39,2.17,0,1.79,623.23,8.95
2025-06-22T22:40:00Z,-65.35,0,3220.31,12378.19,32.15,0,40,42.23,43.34,0,34.06,1.58,801.53,7512.42,0.51,0,316.9,925.43,0.12,0,1.92,1.41,2.18,0,1.72,623.78,7.95
2025-06-22T22:45:00Z,-44.39,0,3153.22,12292.55,33.21,0,43,41.56,43.15,0,35.93,41.33,814.13,7488.83,0.51,0,310.4,919.29,0.13,0,2.06,1.39,2.17,0,1.82,620.1,8.95
2025-06-22T22:50:00Z,-15.05,0,3142.91,12273.66,32.94,0,42,42.23,42.7,0,37.49,11.2,789.19,7405.73,0.51,0,309.35,917.9,0.13,0,2.02,1.41,2.14,0,1.9,622.47,8.95
2025-06-22T22:55:00Z,-197.72,0,3159.75,12282.25,33.11,0,41,41.56,42.48,0,34.94,6.4,746.03,7508.83,0.51,0,310.99,918.52,0.12,0,1.97,1.39,2.13,0,1.76,626.29,8.95
2025-06-22T23:00:00Z,-163.51,0,3063.03,12116.82,35.94,0,40,42.23,42.73,0,35.91,0.98,716.11,7521.91,0.51,0,301.64,906.1,0.13,0,1.92,1.41,2.15,0,1.81,621.76,8.02
2025-06-22T23:05:00Z,-269.99,0,3021.31,12130.58,36.72,0,41,42.23,42.99,0,36.03,1.85,701.57,7554.93,0.51,0,297.64,907.31,0.13,0,1.97,1.41,2.16,0,1.82,623.37,0.01
2025-06-22T23:10:00Z,-79.08,0,3007.53,11925.41,35.51,0,41,42.23,43.07,0,36.45,1.38,717.52,7571,0.51,0,296.34,891.51,0.13,0,1.97,1.41,2.16,0,1.85,614.52,20.48
2025-06-22T23:15:00Z,-74.6,0,3135.84,11815.15,35.84,0,41,42.23,42.83,0,34.9,4.33,699.08,7548.39,0.51,0,308.61,883.49,0.13,0,1.97,1.41,2.15,0,1.76,617.1,8.95
2025-06-22T23:20:00Z,-156.31,0,3123.16,11662.13,36.96,0,40,42.23,42.48,0,35.4,0.39,686.89,7656.24,0.51,0,307.48,872.59,0.13,0,1.92,1.41,2.13,0,1.79,614.99,8.95
2025-06-22T23:25:00Z,-95.52,0,3078.75,11551.28,39.83,0,40,41.56,42.86,0,36.14,0.45,676.55,7637.56,0.51,0,303.2,864.49,0.13,0,1.92,1.39,2.15,0,1.83,611.77,8.59
2025-06-22T23:30:00Z,-30.74,0,3077.06,11424.31,42.86,0,42,42.23,42.76,0,35.47,13.52,682.2,7616.06,0.51,0,303.03,854.81,0.14,0,2.02,1.41,2.15,0,1.79,608.32,8.41
2025-06-22T23:35:00Z,-238.99,0,3081.5,11554.45,39.16,0,44,42.23,42.41,0,34.5,24.91,683.76,7669.26,0.51,0,303.45,864.91,0.13,0,2.11,1.41,2.13,0,1.74,614.1,0.77
2025-06-22T23:40:00Z,-77.4,0,3015.94,11367.38,38.81,0,40,42.23,41.92,0,35.54,34.81,672.07,7629.77,0.51,0,297.06,850.72,0.13,0,1.92,1.41,2.1,0,1.8,606.86,-0.99
2025-06-22T23:45:00Z,-33.39,0,2915.5,11290.77,37.23,-0.1,40,42.23,42.43,0,36.27,12.91,675.03,7624.99,0.51,0,287.45,845.07,0.13,0,1.92,1.41,2.13,0,1.83,603.03,0
2025-06-22T23:50:00Z,-21.15,0,2865.97,11332.1,35.93,-0.1,43,42.23,42.59,0,36.14,72.73,678.42,7477.93,0.51,0,282.83,848.09,0.13,0,2.06,1.41,2.14,0,1.83,604.33,1.65
2025-06-22T23:55:00Z,-57.17,0,2928.78,11258.62,33.78,0,40,42.23,42.49,0,34.8,11.34,669.19,7517.73,0.51,0,288.73,842.67,0.12,0,1.92,1.41,2.13,0,1.76,606.73,0.01
2025-06-23T00:00:00Z,-122.69,0,2922.34,11161.33,32.08,0,40,42.23,42.67,0,36.03,7.65,671.7,7510.01,0.51,0,288.23,835.09,0.12,0,1.92,1.41,2.14,0,1.82,607.27,-18.99
2025-06-23T00:05:00Z,-116.68,0,2883.63,11174.09,29.12,0,43,42.23,42.22,0,35.19,104.35,678.55,7381.09,0.51,0,284.59,835.6,0.12,0,2.06,1.41,2.12,0,1.78,606.9,-7.3
2025-06-23T00:10:00Z,-33.77,0,2756.47,11044.89,27.82,0,39,41.56,42.6,0,20.3,1.23,650.28,7677.05,0.51,0,272.26,825.62,0.12,0,1.87,1.39,2.14,0,1.08,595.19,8.95
2025-06-23T00:15:00Z,-54.23,0,2694.59,10990.56,25.95,0,41,42.23,42.4,0,34.26,16.7,649.91,7711.43,0.51,0,266.35,821.2,0.11,0,1.97,1.41,2.13,0,1.73,591.96,8.95
2025-06-23T00:20:00Z,-37.91,0,2639.09,10940.73,26.67,0,40,42.9,42.02,0,35.4,18.13,644.92,7765.87,0.51,0,261,817.48,0.11,0,1.92,1.44,2.11,0,1.79,588.05,8.35
2025-06-23T00:25:00Z,-42.61,0,2577.66,10881.93,31.22,0,40,42.23,41.95,0,35.56,12.21,627.94,7799.22,0.51,0,254.92,813.11,0.12,0,1.92,1.41,2.11,0,1.8,585.31,-7.25
2025-06-23T00:30:00Z,-3.41,0,2578.88,10801.34,30.44,0,43,41.56,42.02,0,34.35,44.54,647.65,7785.21,0.51,0,254.71,807.2,0.12,0,2.06,1.39,2.11,0,1.73,582.05,-7.44
2025-06-23T00:35:00Z,-31.16,0,2491.22,10712.85,28.75,0,40,42.23,41.7,0,19.6,9.97,649.71,7800.98,0.51,0,246.17,800.65,0.12,0,1.92,1.41,2.09,0,1.04,579.69,-7.3
2025-06-23T00:40:00Z,-16.08,0,2498.31,10605.61,24.65,0,41,42.23,41.76,0,35.44,31.82,654.65,7828.1,0.51,0,246.8,792.8,0.11,0,1.97,1.41,2.1,0,1.79,576.63,0.14
2025-06-23T00:45:00Z,-5.15,0,2522.88,10593,21.9,0,41,42.9,41.53,0,37.11,43.69,650.22,7810.79,0.51,0,248.97,791.88,0.1,0,1.97,1.44,2.09,0,1.88,577.05,0.14
2025-06-23T00:50:00Z,-91.08,0,2461.19,10595.1,21.4,0,40,42.23,41.58,0,35.2,3.61,643.13,7852.51,0.51,0,242.95,791.95,0.1,0,1.92,1.41,2.09,0,1.78,577.78,-8.59
2025-06-23T00:55:00Z,-12.65,0,2491.03,10581.77,23.05,0,41,42.23,41.77,0,35.74,29.2,626.59,7707.55,0.51,0,245.82,791.05,0.11,0,1.97,1.41,2.1,0,1.81,579.94,-8.52
2025-06-23T01:00:00Z,-78.77,0,2480.97,10593.45,26.97,0,40,41.56,41.37,0,35.88,16.08,636.51,7673.48,0.51,0,244.74,791.97,0.11,0,1.92,1.39,2.08,0,1.81,582.5,-8.7
2025-06-23T01:05:00Z,-72.5,0,2474.06,10550.33,28.45,0,41,42.23,41.07,0,36.11,26.15,614.77,7658.55,0.51,0,244.17,788.93,0.12,0,1.97,1.41,2.06,0,1.83,582.34,-7.32
2025-06-23T01:10:00Z,-103.23,0,2456.88,10526.71,28.84,0,40,42.23,40.91,0,19.3,2,614.91,7681.56,0.51,0,242.48,786.73,0.12,0,1.92,1.41,2.05,0,1.03,582.13,-8.4
2025-06-23T01:15:00Z,-36.34,0,2496.09,10463.06,28.23,0,42,42.23,41.42,0,33.78,10.06,633.02,7542.96,0.51,0,246.22,781.93,0.12,0,2.02,1.41,2.08,0,1.7,583.45,-8.38
2025-06-23T01:20:00Z,-65.3,0,2447.59,10380.93,26.55,0,40,42.23,41.57,0,36.44,7.88,632.5,7544.82,0.51,0,241.57,775.86,0.12,0,1.92,1.41,2.09,0,1.85,581.85,-8.41
2025-06-23T01:25:00Z,-75.3,0,2477,10313.52,29.21,0,41,42.23,41.28,0,35.45,3.24,635.38,7574.82,0.51,0,244.45,770.65,0.12,0,1.97,1.41,2.07,0,1.79,580.99,0
2025-06-23T01:30:00Z,-100.01,0,2467.84,10195.4,29.27,0,40,42.23,40.59,0,20.2,1.24,631.42,7700.06,0.51,0,243.57,761.97,0.12,0,1.92,1.41,2.04,0,1.07,576.46,-8.46
2025-06-23T01:35:00Z,-70.79,0,2458.53,10182.38,33.49,0,40,42.23,40.8,0,20.4,1.47,635.99,7574,0.4,0,242.6,761.02,0.13,0,1.92,1.41,2.05,0,1.08,578.4,-8.46
2025-06-23T01:40:00Z,-232.95,0,2498.56,10242.67,37.55,0,42,41.56,40.62,0,21.1,28.27,649.21,7654.56,0.4,0,246.5,765.49,0.13,0,2.02,1.39,2.04,0,1.12,581.46,-11.11
2025-06-23T01:45:00Z,-168.19,0,2460.28,10193.31,36.36,0,40,42.23,40.86,0,21.4,1.76,639.42,7643.76,0.39,0,242.83,761.79,0.13,0,1.92,1.41,2.05,0,1.14,579.21,-13.52
2025-06-23T01:50:00Z,-355.17,0,2455.63,10303.89,36.31,0,40,42.23,40.74,0,35.03,0.52,622.97,7641.63,0.39,0,242.4,769.98,0.13,0,1.92,1.41,2.05,0,1.77,586.45,-13.52
2025-06-23T01:55:00Z,-409.65,0,2437.72,10170.95,34.8,0,40,42.23,40.97,0,20,0.35,603.32,7676.2,0.13,0,240.61,760.13,0.12,0,1.92,1.41,2.06,0,1.06,585.17,-13.66
2025-06-23T02:00:00Z,-337.92,0,2496.44,10094.8,33.99,0,43,42.23,41.03,0,20.7,14.51,617.75,7635.57,0.13,0,246.31,754.5,0.12,0,2.06,1.41,2.06,0,1.1,584.04,-13.66
2025-06-23T02:05:00Z,-368.57,0,2456.16,10046.46,35.42,0,40,42.23,40.76,0,20.2,0.31,625.58,7694.24,0.13,0,242.41,750.94,0.13,0,1.92,1.41,2.05,0,1.07,581.55,-13.66
2025-06-23T02:10:00Z,-520.49,-105.9,2473.69,10166.32,34.43,0,41,42.23,41.67,0,20.4,0.82,605.74,7746.71,0.13,0,244.11,759.78,0.12,0,1.97,1.41,2.09,0,1.08,590.21,-17
2025-06-23T02:15:00Z,-521.91,-195.6,2478.84,10258.29,33.26,0,41,41.56,41.74,0,20.3,1.82,599.83,7787.57,0.13,0,244.62,766.61,0.12,0,1.97,1.39,2.1,0,1.08,593.32,-11.86
2025-06-23T02:20:00Z,-667.63,-195.3,2462.81,10260.04,35.49,0,41,42.23,42.09,0,20.7,0.3,590.52,7872.69,0.13,0,242.98,766.76,0.13,0,1.97,1.41,2.11,0,1.1,594.85,-19.99
2025-06-23T02:25:00Z,-701.06,-195.2,2465.22,10137.66,36.52,0,40,42.23,42.06,0,19.9,0.32,602.12,7973.78,0.13,0,243.28,757.63,0.13,0,1.92,1.41,2.11,0,1.06,590.82,-18.15
2025-06-23T02:30:00Z,-614.72,-194.8,2481.44,10037.21,36.13,0,42,42.23,41.9,0,19.2,0.77,605.7,7960.22,0.13,0,244.87,750.2,0.13,0,2.02,1.41,2.1,0,1.02,587.61,-18.15
2025-06-23T02:35:00Z,-767.8,-195.5,2448.28,10058.17,37.15,0,40,42.23,42.06,0,20.7,0.32,604.95,7918.11,0.03,0,241.65,751.74,0.13,0,1.92,1.41,2.11,0,1.1,592.67,-19.99
2025-06-23T02:40:00Z,-694.11,-193.9,2506.66,10144.36,32.76,0,44,41.56,41.81,0,21.2,12.42,601.34,7813.58,0.03,0,247.31,758.1,0.12,0,2.11,1.39,2.1,0,1.13,596.28,-18.15
2025-06-23T02:45:00Z,-704.39,-195.8,2454.22,10010.18,33.89,0,39,42.23,42.43,0,20.6,0.4,600.71,7936.18,0.03,0,242.2,748.24,0.12,0,1.87,1.41,2.13,0,1.09,590,-18.73
2025-06-23T02:50:00Z,-795.57,-194.1,2487.53,10046.45,33.52,0,41,42.23,41.99,0,35.55,1.28,605.57,7978.71,0.03,0,245.48,750.89,0.12,0,1.97,1.41,2.11,0,1.79,592.66,-19.99
2025-06-23T02:55:00Z,-881.01,-194.7,2463.63,10021.87,34.38,0,40,42.23,42.27,0,20.7,0.41,608.64,7991.81,0.03,0,243.09,749.05,0.12,0,1.92,1.41,2.12,0,1.1,593.64,-19.99
2025-06-23T03:00:00Z,-791.17,-194.5,2490.84,9954.91,23.65,0,43,42.23,42.33,0,20.3,0.88,606.27,7991.13,0.03,0,245.79,744.06,0.1,0,2.06,1.41,2.13,0,1.08,591.19,-19.99
2025-06-23T03:05:00Z,-794.01,-194.4,2511.06,9925.99,22.73,0,44,42.23,42.83,0,19.5,17.58,608.25,8000.86,0.03,0,247.73,741.88,0.1,0,2.11,1.41,2.15,0,1.04,590.57,-19.99
2025-06-23T03:10:00Z,-817.04,-194.8,2487.13,9992.76,20.51,0,42,42.23,42.09,0,20.1,1.4,613.49,7969.62,0.03,0,245.39,746.89,0.09,0,2.02,1.41,2.11,0,1.07,592.88,-20
2025-06-23T03:15:00Z,-741.38,-194.1,2496.19,10052.57,21.9,-0.1,42,42.23,42.09,0,37.07,13.38,609.37,7871.49,0.03,0,246.29,751.24,0.09,0,2.02,1.41,2.11,0,1.88,594.33,-20
2025-06-23T03:20:00Z,-744.54,-194.3,2495.06,10122.18,21.23,-0.1,42,41.56,42.29,0,36.43,6.89,608.51,7811.88,0.03,0,246.18,756.5,0.1,0,2.02,1.39,2.12,0,1.84,597.45,-20
2025-06-23T03:25:00Z,-505.35,-195.2,2454.44,9927.92,24.23,0,40,41.56,42.12,0,35.54,0.73,610.69,7756.16,0.03,0,242.21,742.1,0.1,0,1.92,1.39,2.11,0,1.79,588.13,-20
2025-06-23T03:30:00Z,-621.97,-194.8,2488.25,9928.7,21.33,0,42,41.56,42.15,0,36.44,1.96,618.1,7796.44,0.03,0,245.53,742.1,0.1,0,2.02,1.39,2.12,0,1.84,591.14,-20
2025-06-23T03:35:00Z,-628.78,-193.8,2493.38,9943.66,24.81,0,43,41.56,42.45,0,36.64,32.28,636.45,7729.74,0.03,0,246.01,743.18,0.1,0,2.06,1.39,2.13,0,1.85,592.08,-20
2025-06-23T03:40:00Z,-639.15,-194.4,2490.66,9981.09,25.48,0,42,42.23,41.89,0,35.05,34.01,657.21,7768.15,0.03,0,245.75,745.95,0.1,0,2.02,1.41,2.1,0,1.77,591.06,-20
2025-06-23T03:45:00Z,-598.42,-195.3,2475.84,10029.1,28.07,0,42,42.23,42.41,0,19.5,1.41,649.38,7734.74,0.03,0,244.28,749.52,0.11,0,2.02,1.41,2.13,0,1.04,592.28,-20
2025-06-23T03:50:00Z,-579.05,-196,2470.91,9890.25,29.54,0,40,42.23,42.43,0,20.3,0.32,652.08,7796.38,0.03,0,243.83,739.31,0.11,0,1.92,1.41,2.13,0,1.08,587.72,-20
2025-06-23T03:55:00Z,-661.51,-194.7,2481.53,9903.7,29.74,0,41,41.56,42.43,0,20.9,1.7,654.8,7856.31,0.03,0,244.9,740.27,0.11,0,1.97,1.39,2.13,0,1.11,588.73,-20
2025-06-23T04:00:00Z,-565.71,-194.3,2499.91,9904.58,32.56,0,42,42.23,42.59,0,21.3,3.61,668.9,7677.55,0.03,0,246.59,740.31,0.12,0,2.02,1.41,2.14,0,1.13,591.06,-20
2025-06-23T04:05:00Z,-555.19,-194.5,2493.44,9860.92,27.86,0,42,42.23,42.61,0,34.77,3.41,670.69,7688.11,0.03,0,246.02,737.09,0.11,0,2.02,1.41,2.14,0,1.76,589.71,-20
2025-06-23T04:10:00Z,-450.27,-193.8,2546.41,10037.85,22.94,0,45,42.23,42.68,0,35.63,73.15,710.89,7649.55,0.03,0,251.17,750.63,0.1,0,2.16,1.41,2.14,0,1.8,589.09,-20
2025-06-23T04:15:00Z,-333.22,-195.1,2477.63,9998.79,15.96,0,41,42.23,42.63,0,35.79,3.22,675.12,7808.5,0.03,0,244.47,748.17,0.09,0,1.97,1.41,2.14,0,1.81,582.21,-20
2025-06-23T04:20:00Z,-393.23,-194.3,2478.59,10152.47,20.01,0,42,42.23,42.86,0,36.27,59.1,673.42,7703.66,0.03,0,244.57,759.45,0.1,0,2.02,1.41,2.15,0,1.83,587.44,-20
2025-06-23T04:25:00Z,-384.32,-194.8,2465.44,10205.25,19.93,0,40,41.56,43.12,0,34.65,22.31,672.26,7685.71,0.03,0,243.31,763.44,0.09,0,1.92,1.39,2.16,0,1.75,589.25,-20
2025-06-23T04:30:00Z,-319.05,-194.4,2469.91,10231.51,19.31,0,41,41.56,43.64,0,20.6,22.97,669.15,7603.79,0.03,0,243.75,765.39,0.08,0,1.97,1.39,2.19,0,1.09,590.33,-20
2025-06-23T04:35:00Z,-245.6,-195.2,2448.31,10106.26,21.27,0,40,41.56,42.79,0,20.3,15.77,669.29,7652.77,0.03,0,241.65,756.09,0.09,0,1.92,1.39,2.15,0,1.08,584.57,-20
2025-06-23T04:40:00Z,-318.73,-195,2461.94,10126.85,28.09,0,40,42.23,43.57,0,20.7,41.08,678.92,7698.54,0.03,0,242.96,757.59,0.1,0,1.92,1.41,2.19,0,1.1,584.82,-20
2025-06-23T04:45:00Z,-325.64,-195.1,2450.88,10094.96,27.78,0,40,42.9,43.43,0,18.8,40.84,681.07,7795.95,0.03,0,241.9,755.26,0.11,0,1.92,1.44,2.18,0,1,581.47,-20
2025-06-23T04:50:00Z,-240.59,-194.9,2465.69,10044.11,29.02,0,40,42.23,43.37,0,18.8,15.15,687.53,7850.33,0.03,0,243.35,751.49,0.11,0,1.92,1.41,2.18,0,1,577.74,-19.99
2025-06-23T04:55:00Z,-321.61,-194.2,2482.53,10229.13,36.14,0,41,42.23,43.12,0,20,41.87,691.79,7807.29,0.03,0,244.98,765.22,0.11,0,1.97,1.41,2.16,0,1.06,583.34,-19.99
2025-06-23T05:00:00Z,-339.05,-194.9,2482.63,10314.12,35.15,0,41,41.56,42.9,0,34.86,36.63,697.09,7881.68,0.03,0,245.01,771.51,0.11,0,1.97,1.39,2.15,0,1.76,583.04,-19.78
2025-06-23T05:05:00Z,-351.78,-194.2,2464.09,10352.02,37.5,0,40,42.23,42.86,0,34.48,14.73,696.72,7958.2,0.03,0,243.19,774.34,0.12,0,1.92,1.41,2.15,0,1.74,581.85,-20
2025-06-23T05:10:00Z,-166.1,-194.6,2517.88,10404.77,36.84,0,44,42.23,42.63,0,19.7,90.88,712.38,7873.22,0.03,0,248.41,778.96,0.12,0,2.11,1.41,2.14,0,1.05,579.28,-19.7
2025-06-23T05:15:00Z,-264.05,-194.9,2480.59,10649.12,27.48,0,40,42.23,42.8,0,20.8,55.26,717.02,8002.21,0.03,0,244.77,797.6,0.11,0,1.92,1.41,2.15,0,1.11,582.31,-19.99
2025-06-23T05:20:00Z,-138.01,-194.3,2462.88,10668.93,24.32,0,40,42.23,43.18,0,35.74,28.56,710.72,7983.81,0.03,0,243.06,799.1,0.1,0,1.92,1.41,2.17,0,1.81,580.19,-19.99
2025-06-23T05:25:00Z,-76.17,-194,2475.22,10680.83,22.91,0,40,42.23,43.14,0,33.1,28.43,708.96,8046.02,0.03,0,244.24,799.91,0.1,0,1.92,1.41,2.17,0,1.67,577.42,-19.99
2025-06-23T05:30:00Z,-189.2,-194.7,2455.78,10856.7,26.09,0,40,41.56,43.22,0,35.02,52.32,710.89,8019.42,0.03,0,242.38,812.9,0.11,0,1.92,1.39,2.17,0,1.77,582.34,-19.99
2025-06-23T05:35:00Z,-68.57,-195.3,2467.81,10852.17,25.67,0,41,42.23,43.4,0,20.5,54.52,710.56,8051.6,0.03,0,243.55,812.5,0.1,0,1.97,1.41,2.18,0,1.09,578.51,-16.65
2025-06-23T05:40:00Z,-264.19,0,2516.38,10908.95,25.22,0,40,41.56,43.08,0,20.1,57.38,721.65,8119.9,0.03,0,248.11,817.25,0.1,0,1.92,1.39,2.16,0,1.07,578.68,-10.89
2025-06-23T05:45:00Z,-220.53,0,2584.94,11026.67,22.78,0,43,42.23,42.94,0,19.8,117.25,737.66,8132.79,0.03,0,254.57,826.38,0.09,0,2.06,1.41,2.16,0,1.05,578.85,-18.13
2025-06-23T05:50:00Z,-201.88,0,2583.5,11155.36,22.77,0,40,40.89,42.7,0,34.39,59.37,786.96,8162.7,0.03,0,254.37,835.9,0.09,0,1.92,1.37,2.14,0,1.73,579.51,-17
2025-06-23T05:55:00Z,-239.64,0,2556.81,11223.24,20.21,0,40,41.56,42.76,0,35.08,38.28,779.69,8270.1,0.03,0,251.76,840.97,0.09,0,1.92,1.39,2.15,0,1.77,578.77,-11.02
