date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,Distillate - MW,Distillate Emissions Vol - tCO₂e
2025-04-15T20:10:00Z,-0.09,0,-380.45,0,5725.08,-0.7,596.66,311.36,44.36,91.59,231.08,577.74,0.12,0,21.47,23.39,0,424.8,NA,23.7,15.21,2.26,737.98,155.64,NA,NA
2025-04-15T20:15:00Z,0,0,-358.15,0,5765.72,-0.8,599.28,326.94,44.95,56.23,231.63,575.34,0.12,0,21.4,22.14,0,427.77,NA,23.78,15.98,2.29,741.9,157.38,NA,NA
2025-04-15T20:20:00Z,-6.5,0,-374.35,0,5738.45,-0.8,597.05,325.32,45.1,39.92,231.45,588.03,0.12,0,21.33,23.14,0,425.76,NA,23.71,15.9,2.3,742.55,156.24,NA,NA
2025-04-15T20:25:00Z,-0.54,0,-343.1,0,5735.14,-0.8,599.22,327.48,38.62,60.14,231.18,572.06,0.12,0,21.27,21.19,0,425.51,NA,23.78,16.01,1.96,741.42,156.18,NA,NA
2025-04-15T20:30:00Z,-3.38,0,-341.05,0,5731.72,-0.8,598.79,325.84,38.95,51.99,229.41,571.06,0.12,0,21.2,21.1,0,425.28,NA,23.77,15.93,1.97,742.81,157.09,NA,NA
2025-04-15T20:35:00Z,-4.55,0,-343.8,0,5722.43,-0.8,596.89,323.27,38.59,39.92,229.33,549.54,0.12,0,21.17,21.36,0,424.6,NA,23.71,15.8,1.96,746.26,154.05,NA,NA
2025-04-15T20:40:00Z,-0.27,0,-399.7,0,5726.03,-0.7,595.84,277.65,39.01,137.81,229.42,557.86,0.12,0,21.13,24.52,0,424.85,NA,23.67,13.59,1.98,736.39,148.02,NA,NA
2025-04-15T20:45:00Z,-0.02,0,-395.4,0,5734.05,-0.7,596.87,231.35,38.75,105.33,228.49,580.03,0.12,0,21.1,24.33,0,425.45,NA,23.7,11.36,1.96,738.56,155.79,NA,NA
2025-04-15T20:50:00Z,0,0,-378.1,0,5720.35,-0.7,597.79,189.94,38.89,111.65,232.03,589.1,0.12,0,21.07,23.23,0,424.45,NA,23.73,9.35,1.97,737.25,155.63,NA,NA
2025-04-15T20:55:00Z,-0.44,0,-364.85,0,5703.67,-0.7,597.97,166.45,38.93,68.38,287.39,596.9,0.12,0,21.03,22.36,0,423.2,NA,23.76,8.21,1.97,735.5,156.46,NA,NA
2025-04-15T21:00:00Z,-0.41,0,-393.9,0,5692.37,-0.7,601.52,168.64,41.89,45.24,289.09,603.05,0.12,0,21,24.17,0,422.36,NA,23.86,8.32,2.13,736.5,154.58,NA,NA
2025-04-15T21:05:00Z,-0.04,0,-407,0,5667.24,-0.8,597.24,167.16,42.28,75.38,288.12,618.58,0.12,0,20.97,24.81,0,420.5,NA,23.71,8.25,2.15,731.74,134.14,NA,NA
2025-04-15T21:10:00Z,0,0,-428.3,0,5696.88,-0.8,598.86,144.26,42.69,100.89,290.91,625.52,0.12,0,20.93,26.02,0,422.64,NA,23.79,7.12,2.17,729.22,163.45,NA,NA
2025-04-15T21:15:00Z,-1.78,0,-415.3,0,5646.36,-0.8,596.79,168.52,41.42,0.14,288.46,634.64,0.12,0,20.9,25.51,0,418.94,NA,23.71,8.32,2.11,737.34,133.5,NA,NA
2025-04-15T21:20:00Z,-1.86,0,-371.55,0,5634.14,-0.8,596.85,124.93,43.7,0.1,288.06,635.4,0.12,0,20.87,22.84,0,418.03,NA,23.71,6.17,2.23,737.86,139.98,NA,NA
2025-04-15T21:25:00Z,-3.67,0,-374.25,0,5617.44,-0.8,596.25,77.75,42.98,2.99,290.76,629.12,0.12,0,20.83,23.03,0,416.82,NA,23.68,3.84,2.19,738.8,127.12,NA,NA
2025-04-15T21:30:00Z,-0.57,0,-372.85,0,5601.02,-0.7,595.83,32.87,42.76,0.1,289.13,631.05,0.12,0,20.8,22.97,0,415.61,NA,23.67,1.62,2.18,739.33,123.75,NA,NA
2025-04-15T21:35:00Z,-0.09,0,-383.05,0,5607.32,-0.7,597.56,1,42.37,7.27,290.65,617.96,0.12,0,20.78,23.63,0,415.98,NA,23.74,0.05,2.16,740.31,0,NA,NA
2025-04-15T21:40:00Z,-0.47,0,-399.1,0,5598.46,-0.8,597.49,1,42.93,0.1,308.21,626.26,0.12,0,20.77,24.55,0,415.42,NA,23.72,0.05,2.19,738.36,131.96,NA,NA
2025-04-15T21:45:00Z,0,0,-410.3,0,5607.16,-0.7,598.21,1,43.53,6.07,251.08,637.4,0.12,0,20.75,25.38,0,415.99,NA,23.76,0.05,2.22,742.49,158,NA,NA
2025-04-15T21:50:00Z,-0.05,0,-413,0,5589.89,-0.7,596.69,1,43.49,0.25,229.96,630.11,0.12,0,20.73,25.66,0,414.71,NA,23.69,0.05,2.21,745.77,169.09,NA,NA
2025-04-15T21:55:00Z,-0.03,0,-430.8,0,5603.11,-0.7,598.86,1,43.87,2.19,232.12,607.97,0.12,0,20.72,26.85,0,415.7,NA,23.8,0.05,2.23,747.9,163.45,NA,NA
2025-04-15T22:00:00Z,-0.42,0,-408.95,0,5603.6,-0.7,597.41,1,43.56,6.33,231.08,542.32,0.12,0,20.7,25.71,0,415.74,NA,23.72,0.05,2.22,754.64,148.36,NA,NA
2025-04-15T22:05:00Z,-10.6,0,-406.45,0,5589.18,-0.7,597.58,1,43.08,0.97,230.47,503.93,0.12,0,20.68,25.71,0,414.67,NA,23.74,0.05,2.19,760.36,151.64,NA,NA
2025-04-15T22:10:00Z,-0.15,0,-351.45,0,5559.11,-0.7,593.58,1,43.41,10.14,233.51,472.52,0.12,0,20.67,22.29,0,412.62,NA,23.6,0.05,2.21,761.19,158.64,NA,NA
2025-04-15T22:15:00Z,-0.1,0,-325.15,0,5493.57,-0.7,584.32,1,43.73,5.4,233.58,478.79,0.12,0,20.65,20.61,0,407.99,NA,23.26,0.05,2.23,760.61,158.53,NA,NA
2025-04-15T22:20:00Z,-0.24,0,-315.2,0,5425.19,-0.7,574.54,1,43.24,67.03,288.65,458.16,0.12,0,20.63,19.68,0,403.11,NA,22.9,0.05,2.2,749.47,138.2,NA,NA
2025-04-15T22:25:00Z,-1.11,0,-297.15,0,5366.87,-0.7,563.8,1,43.57,94.05,284.37,474.43,0.12,0,20.62,18.44,0,398.96,NA,22.5,0.05,2.22,744.88,131.16,NA,NA
2025-04-15T22:30:00Z,-0.2,0,-278.5,0,5316.54,-0.7,550.63,1,43.17,96.59,230.42,496.12,0.12,0,20.6,17.35,0,395.39,NA,22.03,0.05,2.2,747.88,127.21,NA,NA
2025-04-15T22:35:00Z,-0.1,0,-264.35,0,5329.48,-0.7,544.17,1,43.32,11.81,231.43,511.39,0.12,0,20.58,16.66,0,396.38,NA,21.81,0.05,2.21,756.21,125.13,NA,NA
2025-04-15T22:40:00Z,-0.73,0,-269.5,0,5332.61,-0.7,531.35,1,43.16,0.78,232.03,491.62,0.12,0,20.57,17.07,0,396.64,NA,21.33,0.05,2.2,760.44,130.52,NA,NA
2025-04-15T22:45:00Z,-0.2,0,-294.8,0,5356.41,-0.7,522.74,1,43.78,5.07,231.99,489.54,0.12,0,20.55,18.69,0,398.39,NA,21.03,0.05,2.23,760.98,156.9,NA,NA
2025-04-15T22:50:00Z,-0.78,0,-295.3,0,5346.89,-0.7,504.85,1,43.39,1.98,230.68,492.44,0.12,0,20.53,18.74,0,397.63,NA,20.37,0.05,2.21,761.83,0,NA,NA
2025-04-15T22:55:00Z,-1.52,0,-307.65,0,5350.68,-0.7,492.15,1,43.87,0.7,230.56,515.72,0.12,0,20.52,19.48,0,397.94,NA,19.9,0.05,2.23,760.12,157.69,NA,NA
2025-04-15T23:00:00Z,-0.55,0,-336.6,0,5350.63,-0.7,485.71,1,42.96,4.28,232.78,503.96,0.12,0,20.5,21.34,0,397.94,NA,19.69,0.05,2.19,761.08,133.62,NA,NA
2025-04-15T23:05:00Z,-1.72,0,-357.05,0,5346.12,-0.7,480.75,1,42.69,0,231.71,501.09,0.12,0,20.43,22.67,0,397.61,NA,19.48,0.05,2.18,762.27,131.54,NA,NA
2025-04-15T23:10:00Z,-0.9,0,-322.4,0,5346.12,-0.7,431.5,1,42.31,0.51,231.99,510.56,0.12,0,20.37,20.51,0,397.62,NA,17.72,0.05,2.16,763.53,133.05,NA,NA
2025-04-15T23:15:00Z,-1.67,0,-315,0,5368.19,-0.7,381.85,1,42.68,5.81,233.03,497.59,0.12,0,20.3,20.13,0,399.29,NA,15.91,0.05,2.18,767.36,130.31,NA,NA
2025-04-15T23:20:00Z,-2.54,0,-290.9,0,5354.74,-0.7,365.83,1,42.77,0.59,230.1,473.12,0.12,0,20.23,18.7,0,398.27,NA,15.32,0.05,2.19,771.85,142.42,NA,NA
2025-04-15T23:25:00Z,-1.37,0,-298.2,0,5340.73,-0.7,313.72,1,42.83,0.04,229.93,470.27,0.12,0,20.17,19.24,0,397.28,NA,13.43,0.05,2.19,774.7,140.5,NA,NA
2025-04-15T23:30:00Z,-1.16,0,-280.4,0,5347.2,-0.7,281.37,1,42.61,0.52,231.26,441.56,0.12,0,20.1,18.21,0,397.68,NA,12.28,0.05,2.18,779.69,128.54,NA,NA
2025-04-15T23:35:00Z,-13.37,0,-291.35,0,5334.88,-0.7,279.17,1,42.68,0,229.48,423.54,0.12,0,20.03,18.98,0,396.77,NA,12.19,0.05,2.18,783.71,121.17,NA,NA
2025-04-15T23:40:00Z,-12.42,0,-292.65,0,5342.75,-0.7,234.55,1,42.96,0.21,229.53,426.55,0.12,0,19.97,19.12,0,397.35,NA,10.58,0.05,2.19,785.78,127.83,NA,NA
2025-04-15T23:45:00Z,-12.17,0,-287.9,0,5350.03,-0.7,191.49,1,42.84,0,230.06,429.2,0.12,0,19.9,18.86,0,397.89,NA,9.02,0.05,2.19,787.92,124.29,NA,NA
2025-04-15T23:50:00Z,-2.49,0,-79.15,0,5350.77,-0.7,160.58,1,43.32,0,64.39,424.67,0.12,0,19.83,5.34,0,397.94,NA,7.89,0.05,2.21,810.56,133.32,NA,NA
2025-04-15T23:55:00Z,-1.42,0,0,23.9,5338.21,-0.7,139.42,1,43.39,0.3,64.4,405.47,0.12,0,19.77,0,1.27,397.02,NA,7.12,0.05,2.22,819.95,122.14,NA,NA
2025-04-16T00:00:00Z,-22.86,0,-76.45,0,5340.83,-0.8,139.01,1,42.76,0.45,64.32,393.36,0.12,0,19.7,5.2,0,397.23,NA,7.1,0.05,2.18,818.86,120.93,NA,NA
2025-04-16T00:05:00Z,-3.88,0,-114.8,0,5347.05,-0.8,139.87,1,42.83,0.29,64.42,392.23,0.12,0,19.7,7.8,0,397.67,NA,7.14,0.05,2.19,816.4,120.9,NA,NA
2025-04-16T00:10:00Z,-11.94,0,-94,0,5279.44,-0.7,139.82,1,42.23,0.45,64.67,402.19,0.12,0,19.7,6.37,0,392.26,NA,7.14,0.05,2.16,814.47,120.88,NA,NA
2025-04-16T00:15:00Z,-1.38,0,-69.9,0,5247.87,-0.7,140.58,1,43,3.54,64.94,436.47,0.12,0,19.7,4.7,0,389.47,NA,7.18,0.05,2.2,806.47,119.21,NA,NA
2025-04-16T00:20:00Z,-10.47,0,-116.7,0,5280.41,-0.7,139.82,1,42.68,0.7,64.48,446.47,0.12,0,19.7,7.84,0,392.25,NA,7.14,0.05,2.18,808.04,120.06,NA,NA
2025-04-16T00:25:00Z,-1.18,0,-23.2,0,5243.86,-0.7,140.63,1,43.12,0.37,64.64,448.34,0.12,0,19.7,1.56,0,389.24,NA,7.18,0.05,2.2,805.38,118.5,NA,NA
2025-04-16T00:30:00Z,-0.7,0,-16.35,0,5213.51,-0.7,138.81,1,41.16,6.66,64.77,437.77,0.12,0,19.7,1.1,0,386.68,NA,7.09,0.05,2.11,804.95,107.01,NA,NA
2025-04-16T00:35:00Z,-2.11,0,-3.8,0,5206.58,-0.8,139.42,1,42.32,6.12,64.69,417.43,0.12,0,19.63,0.26,0,386.15,NA,7.12,0.05,2.17,807.84,101.19,NA,NA
2025-04-16T00:40:00Z,-4.62,0,-28.9,0,5202.28,-0.7,140.07,1,43.09,0.25,64.73,412.15,0.12,0,19.57,1.95,0,385.85,NA,7.15,0.05,2.2,809.62,117.52,NA,NA
2025-04-16T00:45:00Z,-0.71,0,-34.75,0,5236.07,-0.7,139.87,1,42.26,1.28,64.83,449,0.12,0,19.5,2.33,0,388.36,NA,7.14,0.05,2.16,804.4,112.83,NA,NA
2025-04-16T00:50:00Z,-1.74,0,-51.6,0,5204.56,-0.7,139.52,1,42.46,0.12,64.77,464.62,0.12,0,19.43,3.45,0,386.02,NA,7.13,0.05,2.17,802.12,112.83,NA,NA
2025-04-16T00:55:00Z,-6.18,0,-63.8,0,5186.12,-0.7,139.97,1,42.63,0.12,64.39,459.33,0.12,0,19.37,4.27,0,384.67,NA,7.15,0.05,2.18,803.25,107.38,NA,NA
2025-04-16T01:00:00Z,-9.03,0,-52.9,0,5138.47,-0.7,139.87,1,42.25,0.31,64.54,462.93,0.12,0,19.3,3.53,0,380.71,NA,7.14,0.05,2.16,801.54,110.19,NA,NA
2025-04-16T01:05:00Z,-9.76,0,-34.8,0,5129.82,-0.7,139.01,1,42.89,3.91,64.8,438.97,0.12,0,19.25,2.33,0,379.95,NA,7.1,0.05,2.19,804.05,108.73,NA,NA
2025-04-16T01:10:00Z,-1.53,0,-63.95,0,5195.59,-0.7,139.42,1,42.96,0,64.69,407.47,0.12,0,19.2,4.31,0,385.32,NA,7.12,0.05,2.2,809.75,108.48,NA,NA
2025-04-16T01:15:00Z,-1.38,0,-63.5,0,5192.5,-0.8,140.58,1,42.94,1.5,64.71,398.06,0.12,0,19.15,4.29,0,385.07,NA,7.18,0.05,2.19,810.7,109.36,NA,NA
2025-04-16T01:20:00Z,-1.32,0,-108.25,0,5191.26,-0.8,140.07,1,43.18,1.93,64.63,378.83,0.12,0,19.1,7.33,0,384.98,NA,7.15,0.05,2.2,813.32,103.39,NA,NA
2025-04-16T01:25:00Z,-0.86,0,-32.5,0,5144.47,-0.8,140.02,1,43.08,0.42,64.7,371.16,0.12,0,19.05,2.2,0,381.12,NA,7.15,0.05,2.2,813.11,108.53,NA,NA
2025-04-16T01:30:00Z,-1.52,0,-15.35,0,5144.55,-0.8,140.07,1,44.41,0.23,64.67,353.59,0.12,0,19,1.04,0,381.14,NA,7.15,0.05,2.26,815.69,98.83,NA,NA
2025-04-16T01:35:00Z,-9.34,0,-17.5,0,5136.94,-0.8,139.67,1,43.77,0.25,64.55,338.24,0.12,0,18.97,1.19,0,380.58,NA,7.13,0.05,2.23,818.98,101.73,NA,NA
2025-04-16T01:40:00Z,-33.63,0,0,16.2,5122.25,-0.7,138.76,1,44.21,0,64.47,345.88,0.12,0,18.93,0,0.87,379.51,NA,7.09,0.05,2.25,825.47,106.47,NA,NA
2025-04-16T01:45:00Z,-44.1,0,0,10.7,5136.24,-0.8,139.27,1,43.68,0.14,64.3,350.04,0.12,0,18.9,0,0.58,380.53,NA,7.11,0.05,2.23,825.1,103.39,NA,NA
2025-04-16T01:50:00Z,-36.06,0,-16.6,0,5130.22,-0.7,141.03,1,41.68,0.32,64.53,347.26,0.12,0,18.87,1.13,0,380.09,NA,7.2,0.05,2.13,821.48,105.4,NA,NA
2025-04-16T01:55:00Z,-46.38,0,-24.15,0,5116.33,-0.7,139.67,1,39.62,0,64.35,359.84,0.12,0,18.83,1.64,0,379.05,NA,7.13,0.05,2.04,821.21,103.39,NA,NA
2025-04-16T02:00:00Z,-55.43,0,-3.25,0,5097.12,-0.7,140.02,1,38.22,0,64.4,383.94,0.12,0,18.8,0.22,0,377.46,NA,7.15,0.05,1.97,818.47,101.73,NA,NA
2025-04-16T02:05:00Z,-58.93,0,-33.7,0,5108.89,-0.8,139.21,1,38.04,0,64.69,414.55,0.12,0,18.8,2.26,0,378.33,NA,7.11,0.05,1.96,814.76,98.45,NA,NA
2025-04-16T02:10:00Z,-46.56,0,-70.95,0,5133.03,-0.8,140.28,1,38.8,0.37,64.45,425.54,0.12,0,18.8,4.76,0,380.26,NA,7.16,0.05,2,812.02,101.73,NA,NA
2025-04-16T02:15:00Z,-15.19,0,-100.15,0,5153.66,-0.8,140.58,1,38.63,3.83,64.7,434.23,0.12,0,18.8,6.71,0,381.81,NA,7.18,0.05,1.99,806.18,98.45,NA,NA
2025-04-16T02:20:00Z,-26.09,0,-88.25,0,5138.07,-0.8,139.11,1,38.33,0,64.69,440.14,0.12,0,18.8,5.91,0,380.64,NA,7.1,0.05,1.98,807.23,99.23,NA,NA
2025-04-16T02:25:00Z,-33.02,0,-102.35,0,5141.22,-0.8,139.97,1,39.37,0.06,64.81,438.44,0.12,0,18.8,6.85,0,380.87,NA,7.15,0.05,2.03,808.41,101.73,NA,NA
2025-04-16T02:30:00Z,-40.62,0,-74.9,0,5119.74,-0.8,139.21,1,44.32,0,64.68,451.79,0.12,0,18.8,5,0,379.21,NA,7.11,0.05,2.26,806.99,88.49,NA,NA
2025-04-16T02:35:00Z,-37.78,0,-75.85,0,5089.18,-0.8,139.57,1,45.1,0,64.59,446.34,0.12,0,18.75,5.06,0,376.89,NA,7.13,0.05,2.3,806.77,98.93,NA,NA
2025-04-16T02:40:00Z,-22.04,0,-92,0,5112.92,-0.7,139.57,1,44.76,0,64.58,424.2,0.12,0,18.7,6.17,0,378.68,NA,7.13,0.05,2.28,808.05,101.73,NA,NA
2025-04-16T02:45:00Z,-34.36,0,-86.1,0,5100.12,-0.7,139.37,1,44.37,0,64.66,416.58,0.12,0,18.65,5.78,0,377.69,NA,7.12,0.05,2.26,810.64,101.73,NA,NA
2025-04-16T02:50:00Z,-28.73,0,-69.2,0,5110.15,-0.7,140.43,1,44.38,1.99,64.62,392.15,0.12,0,18.6,4.66,0,378.4,NA,7.17,0.05,2.26,813.03,99.88,NA,NA
2025-04-16T02:55:00Z,-39.68,0,-63.65,0,5104.29,-0.7,139.67,1,44.12,0.38,64.59,378.31,0.12,0,18.55,4.3,0,378.03,NA,7.13,0.05,2.25,816.9,99.95,NA,NA
2025-04-16T03:00:00Z,-27.3,0,-52.95,0,5062.54,-0.7,139.67,1,42.24,0,64.77,372.3,0.12,0,18.5,3.58,0,374.95,NA,7.13,0.05,2.16,815.55,101.27,NA,NA
2025-04-16T03:05:00Z,-36.56,0,-67.2,0,5123.46,-0.8,139.67,1,42.86,1.26,64.88,372.06,0.12,0,18.48,4.55,0,379.39,NA,7.13,0.05,2.19,817.37,87.33,NA,NA
2025-04-16T03:10:00Z,-19.97,0,-92.4,0,5115.07,-0.8,140.33,1,42.54,1.06,64.8,380.92,0.12,0,18.47,6.24,0,378.77,NA,7.17,0.05,2.17,813.66,84.99,NA,NA
2025-04-16T03:15:00Z,-25.71,0,-78.55,0,5123.3,-0.7,139.72,1,43.2,0.19,64.76,404.52,0.12,0,18.45,5.29,0,379.51,NA,7.14,0.05,2.21,811.61,87.73,NA,NA
2025-04-16T03:20:00Z,-70.49,0,-42.5,0,5105.47,-0.7,139.67,1,42.59,0,64.47,432.73,0.12,0,18.43,2.85,0,378.08,NA,7.13,0.05,2.18,813.62,87.73,NA,NA
2025-04-16T03:25:00Z,-62.29,0,-66.25,0,5091.84,-0.7,140.28,1,42.45,0.01,64.47,437.54,0.12,0,18.42,4.43,0,377.08,NA,7.16,0.05,2.17,811.62,87.73,NA,NA
2025-04-16T03:30:00Z,-66.36,0,-93.75,0,5099.44,-0.7,139.27,1,37.9,0,64.55,452.22,0.12,0,18.4,6.28,0,377.63,NA,7.11,0.05,1.95,810.41,84.99,NA,NA
2025-04-16T03:35:00Z,-83.15,0,-118.95,0,5057.11,-0.8,140.58,1,27.69,0,64.44,474.77,0.12,0,18.37,7.91,0,374.56,NA,7.18,0.05,1.49,809.76,84.5,NA,NA
2025-04-16T03:40:00Z,-81.11,0,-126.6,0,5028.31,-0.8,139.21,1,27.86,0,64.44,470.97,0.12,0,18.33,8.42,0,372.49,NA,7.11,0.05,1.5,809.8,89.14,NA,NA
2025-04-16T03:45:00Z,-65.24,0,-139.35,0,5049.61,-0.8,139.37,1,33.66,0.29,64.64,454.7,0.12,0,18.3,9.29,0,374.03,NA,7.12,0.05,1.76,809.67,84.99,NA,NA
2025-04-16T03:50:00Z,-67.7,0,-138.1,0,5042.88,-0.8,140.17,1,34.28,0.22,64.64,473,0.12,0,18.27,9.18,0,373.54,NA,7.16,0.05,1.79,807.29,84.99,NA,NA
2025-04-16T03:55:00Z,-65.59,0,-137,0,5050.35,-0.8,139.27,1,36.56,0,64.63,472.41,0.12,0,18.23,9.11,0,374.06,NA,7.11,0.05,1.89,807.08,99.27,NA,NA
2025-04-16T04:00:00Z,-130.48,0,-106.95,0,5043.07,-0.7,140.63,1,35.01,0.24,64.79,468.47,0.12,0,18.2,7.11,0,373.56,NA,7.18,0.05,1.82,817.02,98.25,NA,NA
2025-04-16T04:05:00Z,-161.66,0,-75.7,0,5053.54,-0.8,140.68,1,36.52,1.15,64.84,473.36,0.12,0,18.17,5.04,0,374.33,NA,7.18,0.05,1.89,820.69,98.45,NA,NA
2025-04-16T04:10:00Z,-8.87,0,-104.25,0,5090.59,-0.8,139.97,1,38.44,8.21,65.06,382.22,0.12,0,18.13,7.04,0,377.13,NA,7.15,0.05,1.98,811.04,91.83,NA,NA
2025-04-16T04:15:00Z,-39.73,0,-128.15,0,5049.25,-0.8,140.07,1,39.05,0.31,64.77,474.18,0.12,0,18.1,8.53,0,374.07,NA,7.15,0.05,2.01,803.02,91.83,NA,NA
2025-04-16T04:20:00Z,-103.83,0,-100.45,0,5085.54,-0.8,138.46,1,39.29,0.74,64.85,438.41,0.12,0,18.07,6.71,0,376.69,NA,7.07,0.05,2.02,817.75,84.99,NA,NA
2025-04-16T04:25:00Z,-10.61,0,-181.15,0,5177.78,-0.8,139.06,1,39.58,0.22,64.63,424.84,0.12,0,18.03,12.13,0,383.95,NA,7.1,0.05,2.03,808.55,84.99,NA,NA
2025-04-16T04:30:00Z,-9.96,0,-149.65,0,5131.21,-0.8,139.27,1,40.38,1.58,64.69,414.21,0.12,0,18,10.02,0,380.55,NA,7.11,0.05,2.07,809.13,91.83,NA,NA
2025-04-16T04:35:00Z,-10.05,0,-132.55,0,5153.83,-0.8,139.82,1,37.26,0.67,64.65,406.03,0.12,0,18.05,8.89,0,382.2,NA,7.14,0.05,1.93,810.82,98.45,NA,NA
2025-04-16T04:40:00Z,-9.96,0,-122.25,0,5105.57,-0.8,139.67,1,34.69,4.71,64.49,413.47,0.12,0,18.1,8.18,0,378.53,NA,7.13,0.05,1.81,808.43,91.83,NA,NA
2025-04-16T04:45:00Z,-14.44,0,-73.25,0,5043.31,-0.8,140.33,1,34.66,0,64.49,406.1,0.12,0,18.15,4.91,0,373.66,NA,7.17,0.05,1.81,809.29,98.83,NA,NA
2025-04-16T04:50:00Z,-16.04,0,-65.3,0,5042.55,-0.8,140.07,1,37.55,0,64.58,406.04,0.12,0,18.2,4.37,0,373.61,NA,7.15,0.05,1.94,809.38,109.77,NA,NA
2025-04-16T04:55:00Z,-60.31,0,-48.85,0,5055.2,-0.8,140.33,1,40.3,0.23,64.75,408.51,0.12,0,18.25,3.27,0,374.53,NA,7.17,0.05,2.07,815.37,112.83,NA,NA
2025-04-16T05:00:00Z,-10.15,0,-61.25,0,5069.38,-0.8,139.67,1,39.85,2.54,64.72,389.28,0.12,0,18.3,4.11,0,375.68,NA,7.13,0.05,2.05,811.03,119.85,NA,NA
2025-04-16T05:05:00Z,-9.92,0,-75.2,0,5157.89,-0.8,139.67,1,39.92,10.52,64.87,378.01,0.12,0,18.27,5.05,0,382.51,NA,7.13,0.05,2.05,813.22,121.43,NA,NA
2025-04-16T05:10:00Z,0,0,-41.2,0,5133.87,-0.8,139.52,1,35.87,14.5,64.89,362.74,0.12,0,18.23,2.77,0,380.71,NA,7.13,0.05,1.83,813.12,112.83,NA,NA
2025-04-16T05:15:00Z,-0.94,0,-60.4,0,5219.57,-0.8,139.52,1,37.06,5.71,64.65,369.96,0.12,0,18.2,4.07,0,387.43,NA,7.13,0.05,1.89,815.38,0,NA,NA
2025-04-16T05:20:00Z,-0.4,0,-77.85,0,5253.64,-0.8,139.97,1,38.1,7.12,64.41,373.39,0.12,0,18.17,5.24,0,390.22,NA,7.15,0.05,1.95,815.62,122.13,NA,NA
2025-04-16T05:25:00Z,-1.74,0,-87.7,0,5272.13,-0.8,138.66,1,39.3,9.7,64.64,372.43,0.12,0,18.13,5.91,0,391.61,NA,7.08,0.05,2,815.82,124.1,NA,NA
2025-04-16T05:30:00Z,-1.12,0,-13.15,0,5327.27,-1,139.32,1,35.52,4.14,64.56,374.93,0.12,0,18.1,0.9,0,396.16,NA,7.12,0.05,1.83,817.83,128.73,NA,NA
2025-04-16T05:35:00Z,-1.52,0,-23.8,0,5328.74,-1,140.88,1,25.29,5.01,64.6,398.69,0.12,0,18.03,1.62,0,396.32,NA,7.2,0.05,1.37,815.05,136.56,NA,NA
2025-04-16T05:40:00Z,-3.7,0,0,22.75,5302.02,-1,139.16,1,25.43,3.25,64.3,402.77,0.12,0,17.97,0,1.29,394.2,NA,7.11,0.05,1.37,820.25,128.73,NA,NA
2025-04-16T05:45:00Z,-1.14,0,0,24.35,5305.46,-1,140.93,1,26.22,0.03,64.3,405.81,0.12,0,17.9,0,1.38,394.4,NA,7.2,0.05,1.39,820.12,159.71,NA,NA
2025-04-16T05:50:00Z,-7.2,0,0,56,5314.16,-1,140.68,1,29.9,0.25,64.22,399.76,0.12,0,17.83,0,3.17,395.27,NA,7.18,0.05,1.57,830.26,167.68,NA,NA
2025-04-16T05:55:00Z,-2.71,0,0,46,5312.84,-1,139.37,1,38.02,0.49,64.58,403.59,0.12,0,17.77,0,2.58,394.99,NA,7.12,0.05,1.95,825.7,163.55,NA,NA
2025-04-16T06:00:00Z,-6.4,0,0,59.55,5290.29,-1.2,140.07,1,38.65,38.71,64.53,410.58,0.12,0,17.7,0,3.34,393.17,NA,7.15,0.05,1.98,822.79,168.78,NA,NA
2025-04-16T06:05:00Z,-0.24,0,0,65.5,5280.79,-1.2,140.53,1,39.42,62.9,64.47,404.2,0.12,3.62,17.75,0,3.69,392.32,NA,7.18,0.05,2.02,820.07,164.78,NA,NA
2025-04-16T06:10:00Z,0,0,0,84.7,5364.74,-1.2,139.72,1,25.7,73.08,64.92,394.88,0.12,7.25,17.8,0,4.66,398.51,NA,7.14,0.05,1.39,825.49,200,NA,NA
2025-04-16T06:15:00Z,-0.04,0,0,111.6,5340.03,-1.2,140.53,1,26.22,109.45,64.81,381.14,0.22,10.87,17.85,0,6.22,396.74,NA,7.18,0.05,1.4,828.49,181,NA,NA
2025-04-16T06:20:00Z,-71.27,0,0,72.7,5346.14,-1.2,140.73,1,31.67,91.61,235.1,372.08,1.09,14.5,17.9,0,4.07,397.19,NA,7.19,0.05,1.66,808.35,170.79,NA,NA
2025-04-16T06:25:00Z,-14.07,0,0,20.3,5334.56,-1.2,140.17,1,26.17,50.05,318.25,376.47,2.08,18.12,17.95,0,1.14,396.34,NA,7.16,0.05,1.41,782.06,144.61,NA,NA
